date,price,fast_ma,slow_ma,signal,asset_return,position,gross_strategy_return,trade_flag,transaction_cost,net_strategy_return,equity_asset,equity_strategy_gross,equity_strategy_net
2025-11-19,92819.759215009,102079.32024094061,109477.41314340608,0,0.008507839736246803,0.0,0.0,0,0.0,0.0,0.9847585854540379,1.1521607116951065,1.1453352237002261
2025-11-20,91363.27838693369,101235.44589592444,109024.19415443475,0,-0.015691495435810277,0.0,-0.0,0,0.0,-0.0,0.969306250605011,1.1521607116951065,1.1453352237002261
2025-11-21,86649.97257918229,100089.24924706899,108387.12871566789,0,-0.05158862390850316,0.0,-0.0,0,0.0,-0.0,0.9193010749903877,1.1521607116951065,1.1453352237002261
2025-11-22,85051.8019295002,98841.13256515596,107675.93037193968,0,-0.018443983328692348,0.0,-0.0,0,0.0,-0.0,0.9023455012892161,1.1521607116951065,1.1453352237002261
2025-11-23,84682.62429147748,97542.7533156141,106924.57982040069,0,-0.004340621005640033,0.0,-0.0,0,0.0,-0.0,0.8984287614519754,1.1521607116951065,1.1453352237002261
2025-11-24,86783.84766839583,96555.89136212101,106212.63803207595,0,0.024812922302525076,0.0,0.0,0,0.0,0.0,0.9207214045042371,1.1521607116951065,1.1453352237002261
2025-11-25,88229.35740719768,95885.59553134473,105507.10147621436,0,0.016656437547286407,0.0,0.0,0,0.0,0.0,0.9360573430768118,1.1521607116951065,1.1453352237002261
2025-11-26,87310.33159950442,95057.21412834237,104757.83794358958,0,-0.010416326659297148,0.0,-0.0,0,0.0,-0.0,0.9263070640194899,1.1521607116951065,1.1453352237002261
2025-11-27,90474.22677969698,94514.79345259794,104136.94736046849,0,0.03623735155085028,0.0,0.0,0,0.0,0.0,0.9598739787424002,1.1521607116951065,1.1453352237002261
2025-11-28,91279.06057176425,93908.94227038989,103495.47847439913,0,0.008895724458933607,0.0,0.0,0,0.0,0.0,0.9684127531725929,1.1521607116951065,1.1453352237002261
2025-11-29,90950.37695910994,93341.9542610178,102880.52540022567,0,-0.0036008654185906153,0.0,-0.0,0,0.0,-0.0,0.9649256291787716,1.1521607116951065,1.1453352237002261
2025-11-30,90841.45258193676,92648.5429592865,102433.31963903662,0,-0.0011976242519825542,0.0,-0.0,0,0.0,-0.0,0.9637700108439076,1.1521607116951065,1.1453352237002261
2025-12-01,90406.28448571144,91873.4035474112,102024.38299597407,0,-0.00479041322938778,0.0,-0.0,0,0.0,-0.0,0.9591531542338737,1.1521607116951065,1.1453352237002261
2025-12-02,86281.49519776918,91039.43952504938,101446.22147065494,0,-0.04562502829760884,0.0,-0.0,0,0.0,-0.0,0.9153917644302124,1.1521607116951065,1.1453352237002261
2025-12-03,91344.73275150164,90530.59073289768,100968.67046526168,0,0.05868277481894357,0.0,0.0,0,0.0,0.0,0.969109493213386,1.1521607116951065,1.1453352237002261
2025-12-04,93619.43750817105,90225.03993852521,100577.9278266597,0,0.024902418433448315,0.0,0.0,0,0.0,0.0,0.9932426633212128,1.1521607116951065,1.1453352237002261
2025-12-05,92140.70419795792,90109.25546430543,100206.56851844297,0,-0.015795152690209924,0.0,-0.0,0,0.0,-0.0,0.9775542437956235,1.1521607116951065,1.1453352237002261
2025-12-06,89307.09154512963,89799.19453161731,99831.17577693895,0,-0.03075310393483066,0.0,-0.0,0,0.0,-0.0,0.9474914165342418,1.1521607116951065,1.1453352237002261
2025-12-07,89244.7620814118,89540.86616209641,99487.19877957026,0,-0.00069792289323789,0.0,-0.0,0,0.0,-0.0,0.9468301405834962,1.1521607116951065,1.1453352237002261
2025-12-08,90162.90714007126,89447.1752438716,99147.33685484214,0,0.010287943373325392,0.0,0.0,0,0.0,0.0,0.956571075453977,1.1521607116951065,1.1453352237002261
2025-12-09,90618.0535204608,89337.08995914421,98787.27522810278,0,0.005048044643042093,0.0,0.0,0,0.0,0.0,0.9613998889471115,1.1521607116951065,1.1453352237002261
2025-12-10,92723.21372069632,89405.08672583234,98429.56807265138,0,0.02323113461888915,0.0,0.0,0,0.0,0.0,0.9837342991898269,1.1521607116951065,1.1453352237002261
2025-12-11,92005.13714957412,89672.84495435192,98099.94876309954,0,-0.007744302017887561,0.0,-0.0,0,0.0,-0.0,0.976115963671546,1.1521607116951065,1.1453352237002261
2025-12-12,92494.17691640416,90044.96370369713,97797.4637679968,0,0.005315352837689913,0.0,0.0,0,0.0,0.0,0.981304364428962,1.1521607116951065,1.1453352237002261
2025-12-13,90307.26028567804,90326.19550340716,97402.63860825203,0,-0.02364383038623763,0.0,-0.0,0,0.0,-0.0,0.9581025704791288,1.1521607116951065,1.1453352237002261
2025-12-14,90257.4292885891,90499.87458441683,96987.83110659789,0,-0.0005517939192408727,0.0,-0.0,0,0.0,-0.0,0.9575738953067294,1.1521607116951065,1.1453352237002261
2025-12-15,88230.77409367911,90499.94541874088,96520.04040100877,0,-0.022454164835893686,0.0,-0.0,0,0.0,-0.0,0.9360723732189633,1.1521607116951065,1.1453352237002261
2025-12-16,86413.9190195637,90455.12478974386,95958.79853589831,0,-0.020592079042470512,0.0,-0.0,0,0.0,-0.0,0.9167966969201654,1.1521607116951065,1.1453352237002261
2025-12-17,87821.88919109134,90322.50791031358,95431.5804311588,0,0.016293326208349335,0.0,0.0,0,0.0,0.0,0.9317343645698228,1.1521607116951065,1.1453352237002261
2025-12-18,86064.94716216,90061.80223983337,94893.87240175011,0,-0.020005741679143596,0.0,-0.0,0,0.0,-0.0,0.9130943275586579,1.1521607116951065,1.1453352237002261
2025-12-19,85450.3312009302,89786.79995192439,94401.94564060126,0,-0.007141304113877589,0.0,-0.0,0,0.0,-0.0,0.906573643280905,1.1521607116951065,1.1453352237002261
2025-12-20,88103.86075721023,89649.92036068806,93999.20755000031,0,0.03105347304085293,0.0,0.0,0,0.0,0.0,0.9347259034720764,1.1521607116951065,1.1453352237002261
2025-12-21,88347.94310567998,89547.00329168649,93574.68830098808,0,0.002770393333186183,0.0,0.0,0,0.0,0.0,0.9373154618834119,1.1521607116951065,1.1453352237002261
2025-12-22,88577.42038358838,89661.79955097745,93145.95399730465,0,0.0025974263784942497,0.0,0.0,0,0.0,0.0,0.9397500697890784,1.1521607116951065,1.1453352237002261
2025-12-23,88491.12020788102,89519.1189237964,92702.77221581594,0,-0.0009742909122171239,0.0,-0.0,0,0.0,-0.0,0.9388344798363275,1.1521607116951065,1.1453352237002261
2025-12-24,87406.43636737975,89208.46886675684,92320.47920839842,0,-0.012257544462689118,0.0,-0.0,0,0.0,-0.0,0.9273266744566281,1.1521607116951065,1.1453352237002261
2025-12-25,87642.60888119951,88983.56410091891,92040.62590556793,0,0.0027020036925782254,0.0,0.0,0,0.0,0.0,0.9298323145552362,1.1521607116951065,1.1453352237002261
2025-12-26,87229.78066010943,88879.69855666792,91707.66232557908,0,-0.004710359793712593,0.0,-0.0,0,0.0,-0.0,0.9254524698058605,1.1521607116951065,1.1453352237002261
2025-12-27,87305.95655961394,88782.75828057801,91427.32865087966,0,0.000873278585914683,0.0,0.0,0,0.0,0.0,0.9262606476300238,1.1521607116951065,1.1453352237002261
2025-12-28,87807.003210775,88664.9630841132,91115.54703077665,0,0.0057389744171572055,0.0,0.0,0,0.0,0.0,0.931576433790392,1.1521607116951065,1.1453352237002261
2025-12-29,87822.90829076794,88525.20582262857,90826.20245366097,0,0.0001811368047119899,0.0,0.0,0,0.0,0.0,0.9317451765689538,1.1521607116951065,1.1453352237002261
2025-12-30,87156.56266080117,88246.8732696338,90475.14013454576,0,-0.00758737831546874,0.0,-0.0,0,0.0,-0.0,0.924675673420712,1.1521607116951065,1.1453352237002261
2025-12-31,88414.62856073362,88067.34784019178,90125.25125129608,0,0.01443455158768292,0.0,0.0,0,0.0,0.0,0.9380229521305787,1.1521607116951065,1.1453352237002261
2026-01-01,87520.18048742875,87818.64801874301,89816.43934814453,0,-0.010116516778560625,0.0,-0.0,0,0.0,-0.0,0.9285334271966748,1.1521607116951065,1.1453352237002261
2026-01-02,88727.67004249741,87739.66850658398,89560.55857710376,0,0.013796698639602312,0.0,0.0,0,0.0,0.0,0.9413441230685043,1.1521607116951065,1.1453352237002261
2026-01-03,89926.27924953419,87723.11100463124,89364.47509418202,0,0.0135088547514286,0.0,0.0,0,0.0,0.0,0.9540606040981477,1.1521607116951065,1.1453352237002261
2026-01-04,90593.85443180415,87841.26502153749,89287.22430917104,0,0.007423582826300734,0.0,0.0,0,0.0,0.0,0.9611431520139808,1.1521607116951065,1.1453352237002261
2026-01-05,91373.21588108438,88089.22986461352,89204.52242281489,0,0.00860280704655203,0.0,0.0,0,0.0,0.0,0.969411681094872,1.1521607116951065,1.1453352237002261
2026-01-06,93926.7956485658,88394.47518748725,89194.83174634964,0,0.027946699072129988,0.0,0.0,0,0.0,0.0,0.996503537623438,1.1521607116951065,1.1453352237002261
2026-01-07,93666.86387314304,88774.5710230364,89227.43451372115,0,-0.0027673868104191035,0.0,-0.0,0,0.0,-0.0,0.993745826876883,1.1521607116951065,1.1453352237002261
2026-01-08,91257.15544035909,89064.91223500784,89196.18243822815,0,-0.02572637038480896,0.0,-0.0,0,0.0,-0.0,0.9681803536662901,1.1521607116951065,1.1453352237002261
2026-01-09,90983.51578142623,89208.89498621863,89188.58718611799,1,-0.0029985556487314158,0.0,-0.0,0,0.0,-0.0,0.9652772109978133,1.1521607116951065,1.1453352237002261
2026-01-10,90504.8956034002,89316.74261110465,89265.68564660236,1,-0.00526051531329963,1.0,-0.00526051531329963,1,0.001,-0.00626051531329963,0.9601993554477801,1.1460997526278522,1.1381648349933895
2026-01-11,90442.01907847,89409.97254584872,89373.48998958177,1,-0.000694730649773212,1.0,-0.000694730649773212,0,0.0,-0.000694730649773212,0.9595322755256581,1.1453035220020042,1.1373741169980256
2026-01-12,90819.36598904192,89526.38483490678,89496.22482353303,1,0.004172252172350621,1.0,0.004172252172350621,0,0.0,0.004172252172350621,0.9635356861466606,1.150082017109678,1.142119528628446
2026-01-13,91134.96917951509,89712.81147551355,89583.2472537554,1,0.003475064894322699,1.0,0.003475064894322699,0,0.0,0.003475064894322699,0.966884035184016,1.1540786267529277,1.1460884681075032
2026-01-14,95260.4422971001,90093.70314630857,89723.86895155348,1,0.04526772933294998,1.0,0.04526772933294998,0,0.0,0.04526772933294998,1.0106526799850766,1.2063211456577219,1.197969290673409
2026-01-15,97007.78078881276,90582.60315274374,89917.81793533963,1,0.018342750144525022,1.0,0.018342750144525022,0,0.0,0.018342750144525022,1.0291908295769374,1.2284483930265786,1.2199433420530452
2026-01-16,95584.82797878512,90996.54672370231,90020.0299593214,1,-0.014668439979318992,1.0,-0.014668439979318992,0,0.0,-0.014668439979318992,1.0140942056660225,1.2104289715057774,1.2020486763619702
2026-01-17,95516.07771987125,91382.00044915712,90104.77030228353,1,-0.0007192591164063566,1.0,-0.0007192591164063566,0,0.0,-0.0007192591164063566,1.0133648091637024,1.2095583594332595,1.2011840918931327
2026-01-18,95099.53192554633,91745.83163089602,90187.75340161227,1,-0.00436100187809807,1.0,-0.00436100187809807,0,0.0,-0.00436100187809807,1.0089455233277411,1.2042834731561018,1.1959457258124453
2026-01-19,93752.70577188236,92075.6387864501,90245.97846541117,1,-0.01416227952329352,1.0,-0.01416227952329352,0,0.0,-0.01416227952329352,0.994656554802598,1.1872280739839824,1.1790084081488013
2026-01-20,92558.46334372148,92282.83052559948,90289.02204257138,1,-0.01273821825544641,1.0,-0.01273821825544641,0,0.0,-0.01273821825544641,0.981986402518312,1.172104903658581,1.1639899417207953
2026-01-21,88312.84053255555,92322.46352785581,90329.6489492671,1,-0.04586963371895614,1.0,-0.04586963371895614,0,0.0,-0.04586963371895614,0.9369430459178016,1.1183408810475697,1.1105981494415134
2026-01-22,89354.34377512129,92353.79721448701,90289.84116973949,1,0.011793338729511271,1.0,0.011793338729511271,0,0.0,0.011793338729511271,0.9479927326285703,1.1315298538728238,1.1236958096102454
2026-01-23,89443.39744146909,92329.65312408375,90206.32036840548,1,0.0009966349993226764,1.0,0.0009966349993226764,0,0.0,0.0009966349993226764,0.9489375353650115,1.132657576127972,1.1248157241826953
2026-01-24,89412.39849953113,92270.58032747012,90151.75425443694,1,-0.0003465760785555938,1.0,-0.0003465760785555938,0,0.0,-0.0003465760785555938,0.9486086563152104,1.1322650241068912,1.1244258899599104
2026-01-25,89170.87364531498,92160.46321568164,90149.02989644064,1,-0.0027012456691609676,1.0,-0.0027012456691609676,0,0.0,-0.0027012456691609676,0.9460462312906104,1.12920649811418,1.1213885393943637
2026-01-26,86548.32213469829,91791.53953998825,90095.10109750635,1,-0.029410405028082565,1.0,-0.029410405028082565,0,0.0,-0.029410405028082565,0.9182226284530625,1.0959960776442992,1.0884080482569256
2026-01-27,88307.8612070438,91523.5894066833,90058.0001788458,1,0.020330134992184723,1.0,0.020330134992184723,0,0.0,0.020330134992184723,0.936890218442392,1.1182778258537127,1.1105355308045692
2026-01-28,89204.22239644526,91420.94275448761,90029.7235563655,1,0.01015041217338375,1.0,0.01015041217338375,0,0.0,0.01015041217338375,0.9464000403207937,1.1296288067104834,1.121807924175423
2026-01-29,89162.09701574955,91329.87181620378,89958.50122226657,1,-0.0004722352772550398,1.0,-0.0004722352772550398,0,0.0,-0.0004722352772550398,0.9459531168353587,1.1290953561377512,1.1212781668993232
2026-01-30,84570.40906135936,91033.14748910174,89809.80666050228,1,-0.05149820504534697,1.0,-0.05149820504534697,0,0.0,-0.05149820504534697,0.8972382292612863,1.0709489719716203,1.063534353947471
2026-01-31,84141.77856967277,90718.13546366188,89642.75869356762,1,-0.005068327047769161,1.0,-0.005068327047769161,0,0.0,-0.005068327047769161,0.8926907324756288,1.065521052330196,1.0581440140151275
2026-02-01,78725.85853884545,90113.46009115204,89411.130658631,1,-0.0643665979361574,1.0,-0.0643665979361574,0,0.0,-0.0643665979361574,0.8352312670170362,0.9969370871623469,0.9900348837064641
2026-02-02,76937.06406636834,89403.5648354947,89144.72335418659,1,-0.02272181600400669,1.0,-0.02272181600400669,0,0.0,-0.02272181600400669,0.8162532958470817,0.9742848661002736,0.9675394932413377
2026-02-03,78767.65815345927,88578.92562831266,88955.46103538218,0,0.023793396710742654,1.0,0.023793396710742654,0,0.0,0.023793396710742654,0.8356747343316225,0.9974664124286703,0.9905605442373397
2026-02-04,75638.95670207398,87510.48442397572,88739.96178903239,0,-0.03972063566101958,0.0,-0.0,1,0.001,-0.001,0.8024812026781168,0.9974664124286703,0.9895699836931025
2026-02-05,73172.29203248928,86389.85762666093,88446.96984586034,0,-0.0326110350688783,0.0,-0.0,0,0.0,-0.0,0.7763114600354651,0.9974664124286703,0.9895699836931025
2026-02-06,62853.69038445987,84756.73825989038,87982.74471030635,0,-0.14101788206180332,0.0,-0.0,0,0.0,-0.0,0.6668376621209575,0.9974664124286703,0.9895699836931025
2026-02-07,70523.95417035831,83527.95937213098,87684.2171696949,0,0.12203362664914996,0.0,0.0,0,0.0,0.0,0.7482142804158185,0.9974664124286703,0.9895699836931025
2026-02-08,69296.80677355142,82305.16442221441,87308.07609002173,0,-0.017400433813489546,0.0,-0.0,0,0.0,-0.0,0.7351950273511353,0.9974664124286703,0.9895699836931025
2026-02-09,70542.37329463876,81204.35991976029,86951.9646938009,0,0.01797437110136424,0.0,0.0,0,0.0,0.0,0.7484096956046222,0.9974664124286703,0.9895699836931025
2026-02-10,70096.40692272567,80293.53823926879,86582.34442458366,0,-0.006321964389408796,0.0,-0.0,0,0.0,-0.0,0.7436782761603216,0.9974664124286703,0.9895699836931025
2026-02-11,68779.90981269129,79264.81654114729,86188.12021667985,0,-0.018781235270528107,0.0,-0.0,0,0.0,-0.0,0.7297110794901738,0.9974664124286703,0.9895699836931025
2026-02-12,66937.58141157958,78139.52573965283,85778.74311756383,0,-0.0267858507830111,0.0,-0.0,0,0.0,-0.0,0.7101651474002401,0.9974664124286703,0.9895699836931025
2026-02-13,66184.57765470445,76978.13469741149,85349.58249303394,0,-0.011249342163188292,0.0,-0.0,0,0.0,-0.0,0.7021762566647637,0.9974664124286703,0.9895699836931025
2026-02-14,68838.87490510389,75961.53476040093,84981.76437793384,0,0.040104467603424565,0.0,0.0,0,0.0,0.0,0.7303366616020697,0.9974664124286703,0.9895699836931025
2026-02-15,69765.59638824302,75122.39847307817,84630.95717450642,0,0.01346218229767171,0.0,0.0,0,0.0,0.0,0.7401685868792297,0.9974664124286703,0.9895699836931025
2026-02-16,68716.58337486399,74142.83458146919,84249.14877778821,0,-0.015036250927195072,0.0,-0.0,0,0.0,-0.0,0.7290392262784863,0.9974664124286703,0.9895699836931025
2026-02-17,68907.78353606178,73128.01263844999,83870.84628269408,0,0.0027824456893432714,0.0,0.0,0,0.0,0.0,0.731067738331007,0.9974664124286703,0.9895699836931025
2026-02-18,67489.45540267964,72044.38055779651,83477.50413753165,0,-0.02058298875104403,0.0,-0.0,0,0.0,-0.0,0.7160201792966887,0.9974664124286703,0.9895699836931025
2026-02-19,66456.3537620677,71138.67779283192,83038.33864155832,0,-0.01530760078663973,0.0,-0.0,0,0.0,-0.0,0.7050596282368368,0.9974664124286703,0.9895699836931025
2026-02-20,66918.68417467622,70277.52307308209,82626.30871530328,0,0.006956903086555055,0.0,0.0,0,0.0,0.0,0.709964659740723,0.9974664124286703,0.9895699836931025
2026-02-21,67970.29403133177,69739.74484770642,82211.16119507997,0,0.015714741998072768,0.0,0.0,0,0.0,0.0,0.7211215711962979,0.9974664124286703,0.9895699836931025
2026-02-22,67977.90904199042,69291.78709648752,81772.1937909291,0,0.00011203439336515686,0.0,0.0,0,0.0,0.0,0.7212023616140695,0.9974664124286703,0.9895699836931025
2026-02-23,67585.11718938159,68732.66004828364,81312.01904608063,0,-0.005778227929402857,0.0,-0.0,0,0.0,-0.0,0.7170350899854397,0.9974664124286703,0.9895699836931025
2026-02-24,64577.553200674425,68179.58987321366,80776.10579247243,0,-0.0445003887509674,0.0,-0.0,0,0.0,-0.0,0.6851267497330028,0.9974664124286703,0.9895699836931025
2026-02-25,64074.11098528222,67724.6808208533,80179.05209920678,0,-0.007795932029628916,0.0,-0.0,0,0.0,-0.0,0.6797855481604037,0.9974664124286703,0.9895699836931025
2026-02-26,67947.39185585188,67979.3658944229,79664.66265886095,0,0.06045001344551393,0.0,0.0,0,0.0,0.0,0.7208785936867662,0.9974664124286703,0.9895699836931025
2026-02-27,67469.06040327046,67826.6212060685,79188.90075811917,0,-0.007039732350524686,0.0,-0.0,0,0.0,-0.0,0.7158038013299888,0.9974664124286703,0.9895699836931025
2026-02-28,65883.99096235317,67655.98041550859,78686.9102617377,0,-0.023493278718321298,0.0,-0.0,0,0.0,-0.0,0.6989872231177094,0.9974664124286703,0.9895699836931025
2026-03-01,67008.45435746174,67479.28446864974,78216.98143681894,0,0.01706732361964991,0.0,0.0,0,0.0,0.0,0.7109170642606598,0.9974664124286703,0.9895699836931025
2026-03-02,65713.4989891121,67260.13907196907,77722.4110350318,0,-0.019325253518632346,0.0,-0.0,0,0.0,-0.0,0.6971784117631007,0.9974664124286703,0.9895699836931025
2026-03-03,68864.03691918531,67264.34542729377,77283.30445363466,0,0.04794354247664123,0.0,0.0,0,0.0,0.0,0.7306036145612622,0.9974664124286703,0.9895699836931025
2026-03-04,68321.6178484252,67333.54724913604,76827.03742701285,0,-0.00787666676289478,0.0,-0.0,0,0.0,-0.0,0.7248488933535967,0.9974664124286703,0.9895699836931025
2026-03-05,72669.7701652216,67657.80687466191,76375.22398437528,0,0.06364240856302605,0.0,0.0,0,0.0,0.0,0.7709800227708636,0.9974664124286703,0.9895699836931025
2026-03-06,70874.98687140146,67759.61247297678,75852.56810602706,0,-0.02469779785651638,0.0,-0.0,0,0.0,-0.0,0.7519385140170565,0.9974664124286703,0.9895699836931025
2026-03-07,68148.28339966535,67678.7468235479,75303.83721444466,0,-0.03847201378228904,0.0,-0.0,0,0.0,-0.0,0.7230099251423583,0.9974664124286703,0.9895699836931025
2026-03-08,67271.1907777184,67606.47719369062,74738.9394756016,0,-0.012870355322130655,0.0,-0.0,0,0.0,-0.0,0.713704530504349,0.9974664124286703,0.9895699836931025
2026-03-09,66036.15782362667,67462.89590806887,74157.67199356321,0,-0.01835901728234013,0.0,-0.0,0,0.0,-0.0,0.7006016166943352,0.9974664124286703,0.9895699836931025
2026-03-10,68459.31537095344,67511.38890648255,73651.80418554464,0,0.03669440541647928,0.0,0.0,0,0.0,0.0,0.726309776452758,0.9974664124286703,0.9895699836931025
2026-03-11,70037.11007201439,67690.4267219799,73201.3771201105,0,0.02304718784451043,0.0,0.0,0,0.0,0.0,0.7430491743039691,0.9974664124286703,0.9895699836931025
